Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",2.145659107,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,"Rate per 100,000 population",24.19057606,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,"Rate per 100,000 population",0.969007339,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2016,"Rate per 100,000 population",91.95187494,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,"Rate per 100,000 population",690.8676249,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2016,"Rate per 100,000 population",43.70915245,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",99.3232522,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Money laundering,Total,Total,2016,"Rate per 100,000 population",1.107436958,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,"Rate per 100,000 population",13.66992495,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2016,"Rate per 100,000 population",0.865185124,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2016,"Rate per 100,000 population",1.695762842,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,"Rate per 100,000 population",0.242251835,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2016,"Rate per 100,000 population",0.034607405,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2016,"Rate per 100,000 population",0.380681454,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2016,"Rate per 100,000 population",16.26548032,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",26.32301253,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",3.022401973,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",23.30061056,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",0.843461016,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",18.16955605,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2017,"Rate per 100,000 population",0.562307344,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2017,"Rate per 100,000 population",2.42495042,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",0.456874717,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2017,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",0.456874717,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",91.02350128,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",598.8573212,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",35.10906478,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",105.3974828,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",16.76378769,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",0.738028389,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",12.45863483,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,"Rate per 100,000 population",1.070942822,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,"Rate per 100,000 population",4.176677007,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,"Rate per 100,000 population",0.428377129,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2018,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,"Rate per 100,000 population",0.142792376,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",19.81244221,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",1.356527575,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",18.45591464,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",0.642565693,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",70.78932056,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",458.1136413,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",28.09440004,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",99.34779582,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",20.34791362,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",1.963395174,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",17.93718073,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",2.753991385,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",15.18318935,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",0.688497846,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",13.11769581,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,"Rate per 100,000 population",0.616024389,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2019,"Rate per 100,000 population",1.413232421,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,"Rate per 100,000 population",0.362367288,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2019,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,"Rate per 100,000 population",0,CTS
LTU,Lithuania,Europe,Northern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,"Rate per 100,000 population",0.217420373,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",59.46447188,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",395.0528168,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",24.13366135,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",108.0216884,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",17.61105017,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",1.884309895,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",20.24030495,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",11.49766869,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",8.742636257,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,"Rate per 100,000 population",2.020357118,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",44.96212932,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",347.0238854,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",20.86477897,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",98.74036244,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",20.53417508,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",3.04890256,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2006,"Rate per 100,000 population",1403.10259,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2006,"Rate per 100,000 population",114.6880121,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2006,"Rate per 100,000 population",611.0250832,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2007,"Rate per 100,000 population",1340.444751,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2007,"Rate per 100,000 population",96.648467,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2007,"Rate per 100,000 population",662.4315407,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2008,"Rate per 100,000 population",1375.558041,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2008,"Rate per 100,000 population",70.86894807,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2008,"Rate per 100,000 population",574.5741168,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2009,"Rate per 100,000 population",594.3174312,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2009,"Rate per 100,000 population",1341.292474,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2009,"Rate per 100,000 population",84.38461662,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2010,"Rate per 100,000 population",475.1028766,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2010,"Rate per 100,000 population",1421.173876,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2010,"Rate per 100,000 population",82.30128571,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",689.1810703,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2011,"Rate per 100,000 population",1689.73565,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2011,"Rate per 100,000 population",87.80848507,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2012,"Rate per 100,000 population",1741.153422,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2012,"Rate per 100,000 population",70.07563271,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2012,"Rate per 100,000 population",595.8312534,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2013,"Rate per 100,000 population",1904.695201,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2013,"Rate per 100,000 population",67.64303645,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2013,"Rate per 100,000 population",626.4814194,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2014,"Rate per 100,000 population",1850.095219,CTS
